410.000000,-109.500
410.044556,-108.500
410.089081,-100.500
410.133636,-100.000
410.178162,-106.500
410.222717,-105.500
410.267273,-106.500
410.311798,-105.000
410.356354,-103.000
410.400909,-104.500
410.445435,-100.500
410.489990,-103.500
410.534515,-99.500
410.579071,-101.500
410.623627,-100.500
410.668152,-100.000
410.712708,-103.500
410.757263,-107.500
410.801788,-102.500
410.846344,-110.000
410.890869,-106.500
410.935425,-105.500
410.979981,-102.500
411.024506,-112.500
411.069061,-105.500
411.113586,-105.000
411.158142,-104.500
411.202698,-105.500
411.247223,-102.000
411.291748,-97.500
411.336273,-102.000
411.380829,-104.000
411.425385,-103.500
411.469910,-104.531
411.514465,-104.531
411.559021,-100.031
411.603546,-103.031
411.648102,-99.531
411.692627,-102.031
411.737183,-101.531
411.781738,-102.531
411.826263,-105.531
411.870819,-102.031
411.915375,-103.031
411.959900,-111.531
412.004456,-102.031
412.048981,-107.531
412.093536,-104.031
412.138092,-97.031
412.182617,-102.031
412.227173,-103.031
412.271698,-109.531
412.316254,-103.031
412.360809,-107.031
412.405334,-104.031
412.449890,-107.031
412.494446,-104.031
412.538971,-106.031
412.583527,-106.531
412.628052,-100.531
412.672607,-112.031
412.717163,-102.031
412.761688,-97.531
412.806244,-102.031
412.850769,-103.031
412.895325,-107.531
412.939880,-102.031
412.984406,-108.031
413.028961,-105.031
413.073517,-108.531
413.118042,-97.531
413.162598,-100.531
413.207123,-100.531
413.251678,-103.031
413.296234,-103.531
413.340759,-100.531
413.385315,-106.031
413.429871,-98.531
413.474396,-103.531
413.518951,-105.031
413.563477,-100.531
413.608032,-113.531
413.652588,-106.031
413.697113,-104.031
413.741638,-105.031
413.786163,-112.031
413.830719,-100.031
413.875275,-103.031
413.919800,-105.531
413.964356,-103.031
414.008911,-104.531
414.053436,-103.531
414.097992,-101.531
414.142517,-105.531
414.187073,-102.031
414.231628,-107.531
414.276154,-100.531
414.320709,-106.531
414.365234,-103.031
414.409790,-103.031
414.454346,-103.031
414.498871,-107.531
414.543427,-100.031
414.587982,-105.031
414.632507,-106.031
414.677063,-99.531
414.721588,-101.531
414.766144,-110.031
414.810699,-102.531
414.855225,-106.031
414.899780,-101.531
414.944305,-105.031
414.988861,-102.531
415.033417,-100.531
415.077942,-107.031
415.122498,-108.031
415.167053,-102.031
415.211578,-109.531
415.256134,-100.531
415.300659,-107.531
415.345215,-102.031
415.389771,-105.031
415.434296,-110.531
415.478851,-107.531
415.523407,-102.031
415.567932,-101.531
415.612488,-106.031
415.657013,-98.531
415.701569,-107.531
415.746124,-99.531
415.790649,-107.531
415.835205,-102.531
415.879730,-101.031
415.924286,-108.031
415.968842,-108.531
416.013367,-97.031
416.057922,-102.031
416.102478,-101.031
416.147003,-102.031
416.191559,-102.031
416.236084,-105.031
416.280640,-105.531
416.325165,-113.031
416.369690,-106.531
416.414246,-103.531
416.458771,-103.531
416.503326,-103.031
416.547882,-105.031
416.592407,-100.031
416.636963,-102.531
416.681519,-102.031
416.726044,-108.031
416.770599,-105.031
416.815125,-101.031
416.859680,-104.531
416.904236,-105.531
416.948761,-106.531
416.993317,-102.031
417.037842,-99.531
417.082397,-102.531
417.126953,-104.031
417.171478,-101.063
417.216034,-101.563
417.260590,-109.563
417.305115,-108.063
417.349670,-105.563
417.394196,-103.063
417.438751,-104.063
417.483307,-109.563
417.527832,-104.063
417.572388,-101.063
417.616913,-105.563
417.661469,-100.563
417.706024,-101.063
417.750549,-104.563
417.795105,-102.063
417.839661,-99.563
417.884186,-106.563
417.928741,-105.563
417.973267,-104.063
418.017822,-114.563
418.062378,-103.563
418.106903,-98.063
418.151459,-104.063
418.196014,-103.063
418.240540,-112.063
418.285095,-109.063
418.329620,-102.563
418.374176,-97.063
418.418732,-106.563
418.463257,-102.563
418.507813,-108.063
418.552338,-97.063
418.596893,-98.063
418.641449,-112.563
418.685974,-105.063
418.730499,-100.063
418.775055,-105.563
418.819580,-106.563
418.864136,-106.563
418.908661,-103.563
418.953217,-107.063
418.997772,-108.563
419.042297,-110.063
419.086853,-114.063
419.131378,-102.563
419.175934,-106.563
419.220490,-102.563
419.265015,-104.563
419.309570,-100.563
419.354126,-110.563
419.398651,-101.563
419.443207,-111.563
419.487732,-101.563
419.532288,-104.063
419.576843,-103.063
419.621368,-103.563
419.665924,-110.063
419.710449,-105.563
419.755005,-108.063
419.799561,-106.563
419.844086,-105.063
419.888641,-100.063
419.933197,-101.563
419.977722,-101.563
