380.000000,-98.906
380.155914,-101.906
380.311798,-98.406
380.467712,-102.906
380.623627,-102.406
380.779511,-99.406
380.935425,-99.406
381.091339,-99.906
381.247223,-101.906
381.403107,-101.406
381.559021,-98.406
381.714905,-98.406
381.870819,-99.406
382.026733,-99.906
382.182617,-99.406
382.338532,-100.406
382.494446,-99.906
382.650330,-100.406
382.806244,-98.906
382.962158,-102.438
383.118042,-100.938
383.273956,-99.938
383.429871,-98.938
383.585754,-99.438
383.741638,-101.438
383.897522,-102.938
384.053436,-99.438
384.209351,-101.438
384.365234,-99.938
384.521149,-99.438
384.677063,-99.938
384.832947,-105.438
384.988861,-102.438
385.144775,-98.438
385.300659,-102.938
385.456574,-101.938
385.612488,-100.438
385.768372,-97.438
385.924286,-104.438
386.080200,-102.938
386.236084,-98.438
386.391968,-102.938
386.547882,-101.938
386.703766,-101.938
386.859680,-99.438
387.015594,-100.938
387.171478,-99.938
387.327393,-99.438
387.483307,-100.438
387.639191,-100.938
387.795105,-101.438
387.951019,-101.438
388.106903,-96.938
388.262817,-104.938
388.418732,-98.438
388.574616,-99.938
388.730499,-100.469
388.886414,-101.969
389.042297,-98.469
389.198212,-100.969
389.354126,-101.469
389.510010,-94.969
389.665924,-99.469
389.821838,-99.969
389.977722,-98.969
390.133636,-91.969
390.289551,-79.969
390.445435,-82.969
390.601349,-94.969
390.757263,-80.469
390.913147,-86.469
391.069061,-92.969
391.224945,-93.469
391.380829,-86.969
391.536743,-90.969
391.692627,-83.969
391.848541,-85.469
392.004456,-88.969
392.160339,-84.969
392.316254,-89.469
392.472168,-97.469
392.628052,-100.969
392.783966,-99.969
392.939880,-102.969
393.095764,-98.969
393.251678,-95.969
393.407593,-106.469
393.563477,-99.469
393.719360,-105.469
393.875275,-85.969
394.031158,-82.969
394.187073,-94.469
394.342987,-98.000
394.498871,-98.500
394.654785,-91.500
394.810699,-101.500
394.966583,-102.000
395.122498,-97.000
395.278412,-98.000
395.434296,-99.000
395.590210,-100.500
395.746124,-101.000
395.902008,-101.000
396.057922,-97.000
396.213837,-96.500
396.369690,-98.500
396.525604,-103.500
396.681519,-102.000
396.837402,-99.000
396.993317,-103.500
397.149231,-102.000
397.305115,-98.500
397.461029,-98.500
397.616913,-98.500
397.772827,-101.000
397.928741,-99.500
398.084625,-104.000
398.240540,-101.500
398.396454,-98.000
398.552338,-105.500
398.708252,-103.000
398.864136,-102.000
399.020020,-101.000
399.175934,-98.500
399.331848,-99.500
399.487732,-102.000
399.643646,-99.500
399.799561,-103.500
399.955444,-101.500
400.111359,-102.531
400.267273,-100.031
400.423157,-101.531
400.579071,-100.531
400.734985,-99.531
400.890869,-102.031
401.046783,-100.031
401.202698,-99.031
401.358551,-102.031
401.514465,-103.031
401.670380,-100.531
401.826263,-101.031
401.982178,-99.531
402.138092,-99.031
402.293976,-100.531
402.449890,-104.531
402.605804,-101.031
402.761688,-101.531
402.917603,-100.031
403.073517,-100.031
403.229401,-101.531
403.385315,-100.531
403.541229,-101.531
403.697113,-101.531
403.852997,-98.031
404.008911,-101.531
404.164795,-102.531
404.320709,-99.031
404.476593,-96.531
404.632507,-103.031
404.788422,-99.031
404.944305,-100.031
405.100220,-104.531
405.256134,-100.531
405.412018,-99.031
405.567932,-105.531
405.723846,-99.563
405.879730,-103.563
406.035645,-99.063
406.191559,-99.063
406.347412,-98.563
406.503326,-99.063
406.659241,-102.063
406.815125,-103.563
406.971039,-97.063
407.126953,-101.563
407.282837,-98.563
407.438751,-107.063
407.594666,-100.563
407.750549,-100.063
407.906464,-101.563
408.062378,-100.063
408.218262,-103.563
408.374176,-101.563
408.530090,-98.063
408.685974,-104.563
408.841858,-100.563
408.997772,-100.563
409.153656,-98.563
409.309570,-100.563
409.465485,-100.563
409.621368,-101.063
409.777283,-99.563
409.933197,-102.063
410.089081,-99.563
410.244995,-99.563
410.400909,-98.563
410.556793,-104.063
410.712708,-100.563
410.868622,-104.063
411.024506,-103.063
411.180420,-98.563
411.336273,-102.563
